;BRL;BRL_comm_PCA
2023-10-13;5.045899868011475;4.803
2023-10-16;5.0482001304626465;4.786
2023-10-17;5.037600040435791;4.796
2023-10-18;5.037399768829346;4.791
2023-10-19;5.056099891662598;4.784
2023-10-20;5.062900066375732;4.828
2023-10-23;5.031300067901611;4.811
2023-10-24;5.01230001449585;4.826
2023-10-25;4.991000175476074;4.825
2023-10-26;4.994699954986572;4.831
2023-10-27;4.985300064086914;4.82
2023-10-30;4.952030181884766;4.806
2023-10-31;5.04610013961792;4.826
2023-11-01;5.03410005569458;4.836
2023-11-02;4.953700065612793;4.823
2023-11-03;4.952899932861328;4.805
2023-11-06;4.899199962615967;4.783
2023-11-07;4.884099960327148;4.797
2023-11-08;4.871500015258789;4.806
2023-11-09;4.909299850463867;4.828
2023-11-10;4.933899879455566;4.829
2023-11-13;4.893379211425781;4.812
2023-11-14;4.906199932098389;4.826
2023-11-15;4.864500045776367;4.801
2023-11-16;4.860899925231934;4.799
2023-11-17;4.862199783325195;4.811
2023-11-20;4.819177150726318;4.816
2023-11-21;4.851799964904785;4.795
2023-11-22;4.8993000984191895;4.798
2023-11-23;4.9054999351501465;4.785
2023-11-24;4.902500152587891;4.782
2023-11-27;4.900899887084961;4.778
2023-11-28;4.895500183105469;4.776
2023-11-29;4.869800090789795;4.765
2023-11-30;4.904099941253662;4.773
2023-12-01;4.923099994659424;4.765
2023-12-04;4.902159214019775;4.753
2023-12-05;4.9430999755859375;4.761
2023-12-06;4.927700042724609;4.77
2023-12-07;4.901199817657471;4.787
2023-12-08;4.910099983215332;4.784
2023-12-11;4.893286228179932;4.77
2023-12-12;4.936699867248535;4.788
2023-12-13;4.9644999504089355;4.771
2023-12-14;4.918399810791016;3.848
2023-12-15;4.914599895477295;3.864
2023-12-18;4.919657230377197;3.838
2023-12-19;4.895899772644043;4.096
2023-12-20;4.866499900817871;4.098
2023-12-21;4.914599895477295;4.09
2023-12-22;4.881800174713135;4.081
2023-12-25;4.86984395980835;4.065
2023-12-26;4.869743824005127;4.067
2023-12-27;4.813499927520752;4.074
2023-12-28;4.826099872589111;4.375
2023-12-29;4.850200176239014;4.383
2024-01-01;4.850500106811523;4.367
2024-01-02;4.852399826049805;4.371
2024-01-03;4.922500133514404;4.387
2024-01-04;4.9191999435424805;4.39
2024-01-05;4.895599842071533;4.396
2024-01-08;4.8606672286987305;4.52
2024-01-09;4.86899995803833;4.523
2024-01-10;4.905099868774414;4.517
2024-01-11;4.89139986038208;4.524
2024-01-12;4.869699954986572;4.515
2024-01-15;4.85290002822876;4.514
2024-01-16;4.862199783325195;4.516
2024-01-17;4.924900054931641;4.601
2024-01-18;4.934000015258789;4.612
2024-01-19;4.92609977722168;4.608
2024-01-22;4.904642105102539;4.603
2024-01-23;4.98829984664917;4.611
2024-01-24;4.952199935913086;4.611
2024-01-25;4.932499885559082;4.609
2024-01-26;4.915800094604492;4.668
2024-01-29;4.913599967956543;4.661
2024-01-30;4.950200080871582;4.665
2024-01-31;4.950300216674805;4.667
2024-02-01;4.951900005340576;4.667
2024-02-02;4.914999961853027;4.664
2024-02-05;4.932938098907471;4.661
2024-02-06;4.9499430656433105;4.708
2024-02-07;4.962299823760986;4.711
2024-02-08;4.969299793243408;4.711
2024-02-09;4.9918999671936035;4.71
2024-02-12;4.953100204467773;4.704
2024-02-13;4.952199935913086;4.708
2024-02-14;4.952000141143799;4.713
2024-02-15;4.968299865722656;4.741
2024-02-16;4.972400188446045;4.737
2024-02-19;4.965099811553955;4.73
2024-02-20;4.956399917602539;4.728
2024-02-21;4.926400184631348;4.73
2024-02-22;4.934899806976318;4.729
2024-02-23;4.962399959564209;4.729
2024-02-26;4.993500232696533;4.749
2024-02-27;4.978899955749512;4.754
2024-02-28;4.932400226593018;4.753
2024-02-29;4.967299938201904;4.75
2024-03-01;4.969799995422363;4.755
2024-03-04;4.952700138092041;4.748
2024-03-05;4.944900035858154;4.752
2024-03-06;4.957099914550781;4.77
2024-03-07;4.943600177764893;4.77
2024-03-08;4.933800220489502;4.761
2024-03-11;4.977540016174316;4.762
2024-03-12;4.977399826049805;4.763
2024-03-13;4.968699932098389;4.765
2024-03-14;4.969200134277344;4.761
2024-03-15;4.992700099945068;4.784
2024-03-18;4.968047142028809;4.782
2024-03-19;5.029399871826172;4.785
2024-03-20;5.03000020980835;4.784
2024-03-21;4.96619987487793;4.782
2024-03-22;4.9745001792907715;4.778
2024-03-25;5.000899791717529;4.778
2024-03-26;4.9721999168396;4.802
2024-03-27;4.9756999015808105;4.801
2024-03-28;4.990300178527832;4.801
2024-03-29;5.014100074768066;4.802
2024-04-01;5.013199806213379;4.798
2024-04-02;5.053599834442139;4.8
2024-04-03;5.0644001960754395;4.801
2024-04-04;5.038599967956543;4.819
2024-04-05;5.057400226593018;4.815
2024-04-08;5.054900169372559;4.813
2024-04-09;5.023900032043457;4.81
2024-04-10;5.007599830627441;4.812
2024-04-11;5.066199779510498;4.816
2024-04-12;5.090400218963623;4.813
2024-04-15;5.117099761962891;4.833
2024-04-16;5.183700084686279;4.838
2024-04-17;5.2855000495910645;4.842
2024-04-18;5.232600212097168;4.837
2024-04-19;5.241700172424316;4.842
2024-04-22;5.206200122833252;4.838
2024-04-23;5.1656999588012695;4.838
2024-04-24;5.130499839782715;4.864
2024-04-25;5.145500183105469;4.865
2024-04-26;5.158599853515625;4.865
2024-04-29;5.115499973297119;4.862
2024-04-30;5.117000102996826;4.863
2024-05-01;5.193900108337402;4.865
2024-05-02;5.194399833679199;4.864
2024-05-03;5.110300064086914;4.882
2024-05-06;5.070899963378906;4.877
2024-05-07;5.074900150299072;4.879
2024-05-08;5.073299884796143;4.879
2024-05-09;5.087900161743164;4.879
2024-05-10;5.1407999992370605;4.878
2024-05-13;5.123260021209717;4.874
2024-05-14;5.154200077056885;4.892
2024-05-15;5.127799987792969;4.891
2024-05-16;5.133600234985352;4.889
2024-05-17;5.128600120544434;4.889
2024-05-20;5.1020002365112305;4.886
2024-05-21;5.103099822998047;4.886
2024-05-22;5.1219000816345215;4.889
2024-05-23;5.151100158691406;4.906
2024-05-24;5.143099784851074;4.908
2024-05-27;5.1697998046875;4.904
2024-05-28;5.1717000007629395;4.902
2024-05-29;5.161300182342529;4.903
2024-05-30;5.202099800109863;4.906
2024-05-31;5.202099800109863;4.906
2024-06-03;5.2444000244140625;4.92
2024-06-04;5.249000072479248;4.92
2024-06-05;5.287700176239014;4.922
2024-06-06;5.3003997802734375;4.922
2024-06-07;5.2571001052856445;4.919
2024-06-10;5.270441055297852;4.922
2024-06-11;5.352799892425537;4.921
2024-06-12;5.3649001121521;4.947
2024-06-13;5.401000022888184;4.944
2024-06-14;5.361599922180176;4.948
2024-06-17;5.3572001457214355;4.945
2024-06-18;5.423999786376953;4.949
2024-06-19;5.439899921417236;4.947
2024-06-20;5.422399997711182;4.946
2024-06-21;5.452400207519531;4.975
2024-06-24;5.426126003265381;4.97
2024-06-25;5.3892998695373535;4.974
2024-06-26;5.450699806213379;4.974
2024-06-27;5.522500038146973;4.977
2024-06-28;5.500500202178955;4.976
2024-07-01;5.591899871826172;4.973
2024-07-02;5.65500020980835;5.011
2024-07-03;5.67549991607666;5.01
2024-07-04;5.5553998947143555;5.002
2024-07-05;5.486400127410889;4.995
2024-07-08;5.471290111541748;4.992
2024-07-09;5.470399856567383;4.99
2024-07-10;5.417099952697754;4.989
2024-07-11;5.414700031280518;5.018
2024-07-12;5.438000202178955;5.015
2024-07-15;5.422800064086914;5.006
2024-07-16;5.446800231933594;5.013
2024-07-17;5.424300193786621;5.008
2024-07-18;5.48769998550415;5.01
2024-07-19;5.5432000160217285;5.017
2024-07-22;5.520872116088867;5.047
2024-07-23;5.570700168609619;5.056
2024-07-24;5.585299968719482;5.062
2024-07-25;5.653600215911865;5.065
2024-07-26;5.643099784851074;5.061
2024-07-29;5.622840881347656;5.059
2024-07-30;5.614500045776367;5.063
2024-07-31;5.611100196838379;5.1
2024-08-01;5.656599998474121;5.093
2024-08-02;5.7505998611450195;5.099
2024-08-05;5.7266998291015625;5.086
2024-08-06;5.720900058746338;5.103
2024-08-07;5.6554999351501465;5.097
2024-08-08;5.635799884796143;5.09
2024-08-09;5.54610013961792;5.119
2024-08-12;5.50629997253418;5.112
2024-08-13;5.4918999671936035;5.117
2024-08-14;5.455699920654297;5.108
2024-08-15;5.468900203704834;5.113
2024-08-16;5.484899997711182;5.108
2024-08-19;5.47130012512207;5.099
2024-08-20;5.405600070953369;5.113
2024-08-21;5.478099822998047;5.111
2024-08-22;5.482500076293945;5.11
2024-08-23;5.59089994430542;5.118
2024-08-26;5.485400199890137;5.091
2024-08-27;5.495699882507324;5.103
2024-08-28;5.507900238037109;5.1
2024-08-29;5.56220006942749;5.115
2024-08-30;5.627699851989746;5.123
2024-09-02;5.6092000007629395;5.12
2024-09-03;5.615099906921387;5.121
2024-09-04;5.647500038146973;5.142
2024-09-05;5.642000198364258;5.149
2024-09-06;5.567500114440918;5.135
2024-09-09;5.59660005569458;5.169
2024-09-10;5.5843000411987305;5.175
2024-09-11;5.662899971008301;5.191
2024-09-12;5.667399883270264;5.188
2024-09-13;5.625699996948242;5.169
2024-09-16;5.612370014190674;5.161
2024-09-17;5.503900051116943;5.162
2024-09-18;5.4816999435424805;5.174
2024-09-19;5.460999965667725;5.178
2024-09-20;5.423900127410889;5.168
2024-09-23;5.513599872589111;5.156
2024-09-24;5.536099910736084;5.158
2024-09-25;5.449699878692627;5.145
2024-09-26;5.473800182342529;5.16
2024-09-27;5.436699867248535;5.146
2024-09-30;5.433199882507324;5.146
2024-10-01;5.448500156402588;5.149
2024-10-02;5.423999786376953;5.161
2024-10-03;5.440299987792969;5.163
2024-10-04;5.47629976272583;5.168
2024-10-07;5.4542999267578125;5.178
2024-10-08;5.494200229644775;5.207
2024-10-09;5.5346999168396;5.216
2024-10-10;5.596099853515625;5.224
2024-10-11;5.581699848175049;5.218
2024-10-14;5.610599994659424;5.203
2024-10-15;5.594699859619141;5.205
2024-10-16;5.6519999504089355;5.234
2024-10-17;5.668000221252441;5.237
2024-10-18;5.651800155639648;5.237
2024-10-21;5.635900020599365;5.215
2024-10-22;5.6880998611450195;5.246
2024-10-23;5.689300060272217;5.24
2024-10-24;5.686500072479248;5.252
2024-10-25;5.664000034332275;5.248
2024-10-28;5.685812950134277;5.244
2024-10-29;5.71019983291626;5.26
2024-10-30;5.760000228881836;5.27
2024-10-31;5.76230001449585;5.273
2024-11-01;5.789400100708008;5.272
2024-11-04;5.677525997161865;5.251
2024-11-05;5.790599822998047;5.267
2024-11-06;5.739799976348877;5.258
2024-11-07;5.674799919128418;5.28
2024-11-08;5.690999984741211;5.246
2024-11-11;5.736400127410889;5.25
2024-11-12;5.75540018081665;5.267
2024-11-13;5.748199939727783;5.302
2024-11-14;5.8059000968933105;5.314
2024-11-15;5.788300037384033;5.267
2024-11-18;5.794600009918213;5.299
2024-11-19;5.746399879455566;5.298
2024-11-20;5.7718000411987305;5.294
2024-11-21;5.770699977874756;5.302
2024-11-22;5.8140997886657715;5.305
2024-11-25;5.799300193786621;5.283
2024-11-26;5.7972002029418945;5.313
2024-11-27;5.809599876403809;5.311
2024-11-28;5.937399864196777;5.302
2024-11-29;6.013899803161621;5.29
2024-12-02;5.973199844360352;5.275
2024-12-03;6.05679988861084;5.306
2024-12-04;6.043099880218506;5.303
2024-12-05;6.03879976272583;5.308
2024-12-06;6.010300159454346;5.298
