;BRL;BRL_emerg_PCA
2021-12-22;5.74399995803833;6.41
2021-12-23;5.6529998779296875;6.33
2021-12-24;5.671795845031738;6.265
2021-12-27;5.67110013961792;6.129
2021-12-28;5.624100208282471;6.139
2021-12-29;5.627500057220459;6.178
2021-12-30;5.702700138092041;6.239
2021-12-31;5.570199966430664;6.317
2022-01-03;5.569300174713135;6.309
2022-01-04;5.68120002746582;6.274
2022-01-05;5.676199913024902;6.208
2022-01-06;5.705635070800781;6.172
2022-01-07;5.682400226593018;6.159
2022-01-10;5.632199764251709;6.009
2022-01-11;5.662199974060059;6.119
2022-01-12;5.567299842834473;6.036
2022-01-13;5.533199787139893;5.917
2022-01-14;5.526700019836426;5.886
2022-01-17;5.533299922943115;5.9
2022-01-18;5.5157999992370605;5.867
2022-01-19;5.565700054168701;5.96
2022-01-20;5.43720006942749;5.875
2022-01-21;5.418099880218506;5.843
2022-01-24;5.457099914550781;5.825
2022-01-25;5.486100196838379;5.861
2022-01-26;5.440703868865967;5.843
2022-01-27;5.429166793823242;5.87
2022-01-28;5.40348482131958;5.899
2022-01-31;5.362599849700928;5.841
2022-02-01;5.303100109100342;5.835
2022-02-02;5.264500141143799;5.838
2022-02-03;5.260900020599365;5.793
2022-02-04;5.282899856567383;5.785
2022-02-07;5.326900005340576;5.811
2022-02-08;5.262599945068359;5.807
2022-02-09;5.258399963378906;5.77
2022-02-10;5.234499931335449;5.726
2022-02-11;5.248700141906738;5.708
2022-02-14;5.249956130981445;5.62
2022-02-15;5.214000225067139;5.734
2022-02-16;5.157899856567383;5.671
2022-02-17;5.135799884796143;5.64
2022-02-18;5.170599937438965;5.629
2022-02-21;5.137499809265137;5.68
2022-02-22;5.102700233459473;5.644
2022-02-23;5.05709981918335;5.607
2022-02-24;5.008699893951416;5.654
2022-02-25;5.122200012207031;5.849
2022-02-28;5.15939998626709;5.755
2022-03-01;5.158400058746338;5.82
2022-03-02;5.158999919891357;5.852
2022-03-03;5.096502780914307;5.874
2022-03-04;5.030900001525879;5.795
2022-03-07;5.06056022644043;5.925
2022-03-08;5.110499858856201;6.058
2022-03-09;5.058800220489502;5.994
2022-03-10;5.011499881744385;5.817
2022-03-11;5.009699821472168;5.866
2022-03-14;5.073500156402588;5.883
2022-03-15;5.121399879455566;5.787
2022-03-16;5.1631999015808105;5.773
2022-03-17;5.0738749504089355;5.689
2022-03-18;5.039400100708008;5.687
2022-03-21;5.0177998542785645;5.756
2022-03-22;4.935200214385986;5.732
2022-03-23;4.909999847412109;5.687
2022-03-24;4.82420015335083;5.647
2022-03-25;4.826300144195557;5.636
2022-03-28;4.7368998527526855;5.57
2022-03-29;4.764100074768066;5.605
2022-03-30;4.756199836730957;5.514
2022-03-31;4.769700050354004;5.497
2022-04-01;4.737800121307373;5.532
2022-04-04;4.657199859619141;5.419
2022-04-05;4.593800067901611;5.421
2022-04-06;4.650700092315674;5.529
2022-04-07;4.715199947357178;5.583
2022-04-08;4.752099990844727;5.599
2022-04-11;4.6981000900268555;5.593
2022-04-12;4.693600177764893;5.595
2022-04-13;4.673099994659424;5.493
2022-04-14;4.690199851989746;5.48
2022-04-15;4.701000213623047;5.529
2022-04-18;4.7006001472473145;5.52
2022-04-19;4.6519999504089355;5.518
2022-04-20;4.664999961853027;5.541
2022-04-21;4.620800018310547;5.519
2022-04-22;4.620800018310547;5.473
2022-04-25;4.795199871063232;5.529
2022-04-26;4.876200199127197;5.624
2022-04-27;4.997799873352051;5.707
2022-04-28;4.963600158691406;5.76
2022-04-29;4.93779993057251;5.792
2022-05-02;4.97130012512207;5.762
2022-05-03;5.084700107574463;5.728
2022-05-04;4.958099842071533;5.692
2022-05-05;4.918799877166748;5.616
2022-05-06;5.0279998779296875;5.69
2022-05-09;5.080399990081787;5.696
2022-05-10;5.160900115966797;5.724
2022-05-11;5.13129997253418;5.713
2022-05-12;5.134252071380615;5.625
2022-05-13;5.133399963378906;5.651
2022-05-16;5.058300018310547;5.656
2022-05-17;5.059700012207031;5.627
2022-05-18;4.9380998611450195;5.56
2022-05-19;4.96750020980835;5.598
2022-05-20;4.929999828338623;5.527
2022-05-23;4.880199909210205;5.426
2022-05-24;4.813499927520752;5.389
2022-05-25;4.817800045013428;5.358
2022-05-26;4.822800159454346;5.368
2022-05-27;4.768199920654297;5.34
2022-05-30;4.729599952697754;5.316
2022-05-31;4.752399921417236;5.284
2022-06-01;4.730400085449219;5.285
2022-06-02;4.815499782562256;5.299
2022-06-03;4.7957000732421875;5.222
2022-06-06;4.775000095367432;5.21
2022-06-07;4.7941999435424805;5.243
2022-06-08;4.867526054382324;5.245
2022-06-09;4.898099899291992;5.225
2022-06-10;4.903299808502197;5.249
2022-06-13;4.984000205993652;5.331
2022-06-14;5.113399982452393;5.443
2022-06-15;5.116099834442139;5.427
2022-06-16;5.052000045776367;5.364
2022-06-17;5.052199840545654;5.381
2022-06-20;5.152100086212158;5.371
2022-06-21;5.18720006942749;5.304
2022-06-22;5.122799873352051;5.309
2022-06-23;5.193600177764893;5.332
2022-06-24;5.23799991607666;5.363
2022-06-27;5.241399765014648;5.37
2022-06-28;5.236800193786621;5.371
2022-06-29;5.266600131988525;5.377
2022-06-30;5.1809000968933105;5.356
2022-07-01;5.251999855041504;5.363
2022-07-04;5.330999851226807;5.413
2022-07-05;5.3282999992370605;5.425
2022-07-06;5.385200023651123;5.51
2022-07-07;5.427999973297119;5.574
2022-07-08;5.338200092315674;5.569
2022-07-11;5.254000186920166;5.532
2022-07-12;5.377200126647949;5.634
2022-07-13;5.436500072479248;5.674
2022-07-14;5.390900135040283;5.665
2022-07-15;5.422800064086914;5.653
2022-07-18;5.410099983215332;5.576
2022-07-19;5.436800003051758;5.548
2022-07-20;5.413099765777588;5.477
2022-07-21;5.470200061798096;5.464
2022-07-22;5.497799873352051;5.466
2022-07-25;5.496699810028076;5.46
2022-07-26;5.356299877166748;5.444
2022-07-27;5.350100040435791;5.473
2022-07-28;5.243000030517578;5.475
2022-07-29;5.182700157165527;5.426
2022-08-01;5.171199798583984;5.414
2022-08-02;5.184000015258789;5.377
2022-08-03;5.277699947357178;5.451
2022-08-04;5.282700061798096;5.413
2022-08-05;5.211100101470947;5.375
2022-08-08;5.164599895477295;5.395
2022-08-09;5.110099792480469;5.344
2022-08-10;5.123700141906738;5.35
2022-08-11;5.093699932098389;5.285
2022-08-12;5.1570000648498535;5.274
2022-08-15;5.074900150299072;5.257
2022-08-16;5.095600128173828;5.284
2022-08-17;5.1417388916015625;5.293
2022-08-18;5.164999961853027;5.268
2022-08-19;5.166999816894531;5.322
2022-08-22;5.168399810791016;5.328
2022-08-23;5.156099796295166;5.365
2022-08-24;5.103499889373779;5.35
2022-08-25;5.110099792480469;5.343
2022-08-26;5.108699798583984;5.329
2022-08-29;5.0625;5.289
2022-08-30;5.027200222015381;5.273
2022-08-31;5.1219000816345215;5.277
2022-09-01;5.181700229644775;5.282
2022-09-02;5.2403998374938965;5.301
2022-09-05;5.171000003814697;5.3
2022-09-06;5.153900146484375;5.294
2022-09-07;5.247200012207031;5.283
2022-09-08;5.246699810028076;5.246
2022-09-09;5.2133002281188965;5.242
2022-09-12;5.146299839019775;5.204
2022-09-13;5.0920000076293945;5.205
2022-09-14;5.189799785614014;5.245
2022-09-15;5.162700176239014;5.239
2022-09-16;5.246099948883057;5.229
2022-09-19;5.250699996948242;5.209
2022-09-20;5.170899868011475;5.205
2022-09-21;5.141499996185303;5.222
2022-09-22;5.170400142669678;5.238
2022-09-23;5.115499973297119;5.236
2022-09-26;5.258800029754639;5.257
2022-09-27;5.389400005340576;5.255
2022-09-28;5.3780999183654785;5.268
2022-09-29;5.374199867248535;5.253
2022-09-30;5.396200180053711;5.249
2022-10-03;5.414299964904785;5.254
2022-10-04;5.16349983215332;5.239
2022-10-05;5.17579984664917;5.209
2022-10-06;5.195199966430664;5.209
2022-10-07;5.220099925994873;5.243
2022-10-10;5.198400020599365;5.236
2022-10-11;5.186800003051758;5.238
2022-10-12;5.292099952697754;5.244
2022-10-13;5.291500091552734;5.239
2022-10-14;5.259799957275391;5.224
2022-10-17;5.327400207519531;5.213
2022-10-18;5.2773590087890625;5.201
2022-10-19;5.239799976348877;5.199
2022-10-20;5.269199848175049;5.215
2022-10-21;5.216599941253662;5.204
2022-10-24;5.163400173187256;5.189
2022-10-25;5.30620002746582;5.198
2022-10-26;5.315199851989746;5.181
2022-10-27;5.383900165557861;5.173
2022-10-28;5.339200019836426;5.174
2022-10-31;5.28849983215332;5.174
2022-11-01;5.178800106048584;5.177
2022-11-02;5.142399787902832;5.176
2022-11-03;5.142600059509277;5.175
2022-11-04;5.1149001121521;5.184
2022-11-07;5.078132152557373;5.157
2022-11-08;5.153326988220215;5.158
2022-11-09;5.14300012588501;5.155
2022-11-10;5.185200214385986;5.159
2022-11-11;5.341579914093018;5.135
2022-11-14;5.279058933258057;5.121
2022-11-15;5.331200122833252;5.113
2022-11-16;5.331699848175049;5.114
2022-11-17;5.39900016784668;5.102
2022-11-18;5.422100067138672;5.107
2022-11-21;5.38129997253418;5.106
2022-11-22;5.318600177764893;5.118
2022-11-23;5.357699871063232;5.11
2022-11-24;5.35830020904541;5.101
2022-11-25;5.320000171661377;5.097
2022-11-28;5.4085001945495605;5.103
2022-11-29;5.364699840545654;5.098
2022-11-30;5.268199920654297;5.094
2022-12-01;5.181589126586914;5.088
2022-12-02;5.183599948883057;5.076
2022-12-05;5.2179999351501465;5.069
2022-12-06;5.28000020980835;5.112
2022-12-07;5.234000205993652;5.113
2022-12-08;5.203999996185303;5.095
2022-12-09;5.224299907684326;5.099
2022-12-12;5.235000133514404;5.109
2022-12-13;5.321300029754639;5.107
2022-12-14;5.292799949645996;5.077
2022-12-15;5.277200222015381;5.072
2022-12-16;5.311800003051758;5.09
2022-12-19;5.306509017944336;5.092
2022-12-20;5.291600227355957;5.088
2022-12-21;5.198400020599365;5.078
2022-12-22;5.199900150299072;5.069
2022-12-23;5.165599822998047;5.057
2022-12-26;5.164299964904785;5.036
2022-12-27;5.21750020980835;5.041
2022-12-28;5.292300224304199;5.058
2022-12-29;5.2667999267578125;5.058
2022-12-30;5.284599781036377;5.052
2023-01-02;5.2855000495910645;5.051
2023-01-03;5.360130786895752;5.055
2023-01-04;5.478499889373779;5.078
2023-01-05;5.430099964141846;5.072
2023-01-06;5.349800109863281;5.081
2023-01-09;5.224400043487549;5.051
2023-01-10;5.253699779510498;5.041
2023-01-11;5.198299884796143;5.031
2023-01-12;5.1585001945495605;5.038
2023-01-13;5.107699871063232;5.023
2023-01-16;5.080699920654297;5.01
2023-01-17;5.145999908447266;5.016
2023-01-18;5.099599838256836;5.028
2023-01-19;5.185299873352051;5.046
2023-01-20;5.172999858856201;5.049
2023-01-23;5.206299781799316;5.026
2023-01-24;5.205900192260742;5.031
2023-01-25;5.138400077819824;5.016
2023-01-26;5.072199821472168;5.022
2023-01-27;5.062745094299316;5.019
2023-01-30;5.1072001457214355;5.011
2023-01-31;5.1149001121521;5.026
2023-02-01;5.072199821472168;5.022
2023-02-02;5.053500175476074;4.984
2023-02-03;5.049200057983398;4.99
2023-02-06;5.149799823760986;5.029
2023-02-07;5.145699977874756;5.067
2023-02-08;5.2093000411987305;5.048
2023-02-09;5.19950008392334;5.056
2023-02-10;5.2895002365112305;5.04
2023-02-13;5.213482856750488;5.032
2023-02-14;5.158400058746338;5.024
2023-02-15;5.191500186920166;5.027
2023-02-16;5.2179999351501465;5.039
2023-02-17;5.216800212860107;5.036
2023-02-20;5.165168762207031;5.013
2023-02-21;5.1666998863220215;5.012
2023-02-22;5.166500091552734;5.024
2023-02-23;5.151199817657471;5.016
2023-02-24;5.136199951171875;5.005
2023-02-27;5.207799911499023;5.008
2023-02-28;5.199699878692627;5.0
2023-03-01;5.235899925231934;4.998
2023-03-02;5.178299903869629;4.956
2023-03-03;5.1996002197265625;4.979
2023-03-06;5.194399833679199;4.969
2023-03-07;5.152200222015381;4.953
2023-03-08;5.190000057220459;4.98
2023-03-09;5.144400119781494;4.968
2023-03-10;5.163700103759766;4.99
2023-03-13;5.21560001373291;4.965
2023-03-14;5.245699882507324;5.018
2023-03-15;5.251699924468994;4.995
2023-03-16;5.287099838256836;5.046
2023-03-17;5.229599952697754;5.024
2023-03-20;5.2778000831604;4.999
2023-03-21;5.2357001304626465;4.998
2023-03-22;5.240900039672852;4.979
2023-03-23;5.236100196838379;4.962
2023-03-24;5.2967000007629395;4.959
2023-03-27;5.245100021362305;4.957
2023-03-28;5.1971001625061035;4.951
2023-03-29;5.164400100708008;4.924
2023-03-30;5.134200096130371;4.924
2023-03-31;5.092700004577637;4.93
2023-04-03;5.062300205230713;4.937
2023-04-04;5.0630998611450195;4.922
2023-04-05;5.070700168609619;4.92
2023-04-06;5.033199787139893;4.94
2023-04-07;5.058300018310547;4.92
2023-04-10;5.0543999671936035;4.91
2023-04-11;5.065299987792969;4.944
2023-04-12;5.004000186920166;4.936
2023-04-13;4.916900157928467;4.913
2023-04-14;4.926700115203857;4.896
2023-04-17;4.908699989318848;4.888
2023-04-18;4.939799785614014;4.908
2023-04-19;4.984300136566162;4.902
2023-04-20;5.0742998123168945;4.906
2023-04-21;5.047699928283691;4.901
2023-04-24;5.047900199890137;4.901
2023-04-25;5.033400058746338;4.872
2023-04-26;5.053100109100342;4.895
2023-04-27;5.043000221252441;4.897
2023-04-28;4.976200103759766;4.887
2023-05-01;4.986000061035156;4.891
2023-05-02;4.9878997802734375;4.908
2023-05-03;5.038400173187256;4.898
2023-05-04;4.9944000244140625;4.89
2023-05-05;4.982600212097168;4.887
2023-05-08;4.951700210571289;4.872
2023-05-09;5.007999897003174;4.869
2023-05-10;4.985899925231934;4.882
2023-05-11;4.94290018081665;4.862
2023-05-12;4.929500102996826;4.871
2023-05-15;4.920199871063232;4.861
2023-05-16;4.887899875640869;4.852
2023-05-17;4.9394001960754395;4.854
2023-05-18;4.937699794769287;4.872
2023-05-19;4.964399814605713;4.899
2023-05-22;4.996799945831299;4.888
2023-05-23;4.966100215911865;4.891
2023-05-24;4.971199989318848;4.889
2023-05-25;4.958600044250488;4.882
2023-05-26;5.035200119018555;4.893
2023-05-29;4.992800235748291;4.875
2023-05-30;5.018099784851074;4.879
2023-05-31;5.034800052642822;4.879
2023-06-01;5.054800033569336;4.878
2023-06-02;5.0131001472473145;4.849
2023-06-05;4.956600189208984;4.846
2023-06-06;4.925600051879883;4.832
2023-06-07;4.9120001792907715;4.809
2023-06-08;4.922399997711182;4.804
2023-06-09;4.922100067138672;4.786
2023-06-12;4.877900123596191;4.765
2023-06-13;4.860599994659424;4.768
2023-06-14;4.861000061035156;4.769
2023-06-15;4.815000057220459;4.753
2023-06-16;4.809199810028076;4.741
2023-06-19;4.807000160217285;4.758
2023-06-20;4.776899814605713;4.763
2023-06-21;4.789299964904785;4.769
2023-06-22;4.76230001449585;4.755
2023-06-23;4.7697367668151855;4.729
2023-06-26;4.7855000495910645;4.721
2023-06-27;4.767300128936768;4.715
2023-06-28;4.810500144958496;4.724
2023-06-29;4.850500106811523;4.728
2023-06-30;4.855599880218506;4.728
2023-07-03;4.784200191497803;4.73
2023-07-04;4.80649995803833;4.723
2023-07-05;4.839900016784668;4.712
2023-07-06;4.8471999168396;4.724
2023-07-07;4.918700218200684;4.753
2023-07-10;4.8709001541137695;4.729
2023-07-11;4.898200035095215;4.727
2023-07-12;4.851500034332275;4.72
2023-07-13;4.81689977645874;4.695
2023-07-14;4.7947998046875;4.688
2023-07-17;4.788099765777588;4.672
2023-07-18;4.805799961090088;4.691
2023-07-19;4.809299945831299;4.682
2023-07-20;4.789899826049805;4.683
2023-07-21;4.796899795532227;4.688
2023-07-24;4.777400016784668;4.693
2023-07-25;4.725500106811523;4.69
2023-07-26;4.748899936676025;4.692
2023-07-27;4.736199855804443;4.701
2023-07-28;4.741600036621094;4.706
2023-07-31;4.723299980163574;4.688
2023-08-01;4.724699974060059;4.693
2023-08-02;4.791999816894531;4.71
2023-08-03;4.810400009155273;4.716
2023-08-04;4.916399955749512;4.739
2023-08-07;4.88539981842041;4.727
2023-08-08;4.89900016784668;4.718
2023-08-09;4.898600101470947;4.73
2023-08-10;4.901700019836426;4.728
2023-08-11;4.891499996185303;4.721
2023-08-14;4.910999774932861;4.713
2023-08-15;4.962100028991699;4.673
2023-08-16;4.9832000732421875;4.705
2023-08-17;4.9868998527526855;4.707
2023-08-18;4.975500106811523;4.706
2023-08-21;4.966899871826172;4.693
2023-08-22;4.978700160980225;4.697
2023-08-23;4.937099933624268;4.696
2023-08-24;4.855100154876709;4.688
2023-08-25;4.880300045013428;4.746
2023-08-28;4.8703999519348145;4.729
2023-08-29;4.872600078582764;4.73
2023-08-30;4.85129976272583;4.723
2023-08-31;4.888400077819824;4.717
2023-09-01;4.953800201416016;4.732
2023-09-04;4.97629976272583;4.737
2023-09-05;4.936200141906738;4.757
2023-09-06;4.966700077056885;4.768
2023-09-07;4.9770002365112305;4.79
2023-09-08;4.976099967956543;4.796
2023-09-11;4.982999801635742;4.789
2023-09-12;4.9293999671936035;4.782
2023-09-13;4.946599960327148;4.779
2023-09-14;4.91540002822876;4.789
2023-09-15;4.868199825286865;4.795
2023-09-18;4.867000102996826;4.789
2023-09-19;4.853700160980225;4.791
2023-09-20;4.865799903869629;4.792
2023-09-21;4.878799915313721;4.788
2023-09-22;4.934899806976318;4.794
2023-09-25;4.933899879455566;4.792
2023-09-26;4.968299865722656;4.81
2023-09-27;4.986199855804443;4.817
2023-09-28;5.042200088500977;4.831
2023-09-29;5.032800197601318;4.82
2023-10-02;5.042799949645996;4.808
2023-10-03;5.061500072479248;4.83
2023-10-04;5.166299819946289;4.856
2023-10-05;5.154600143432617;4.853
2023-10-06;5.164999961853027;4.856
2023-10-09;5.145699977874756;4.847
2023-10-10;5.135200023651123;4.844
2023-10-11;5.051000118255615;4.832
2023-10-12;5.049600124359131;4.826
2023-10-13;5.045899868011475;4.856
2023-10-16;5.0482001304626465;4.844
2023-10-17;5.037600040435791;4.84
2023-10-18;5.037399768829346;4.836
2023-10-19;5.056099891662598;4.845
2023-10-20;5.062900066375732;4.852
2023-10-23;5.031300067901611;4.842
2023-10-24;5.01230001449585;4.858
2023-10-25;4.991000175476074;4.866
2023-10-26;4.994699954986572;4.871
2023-10-27;4.985300064086914;4.859
2023-10-30;4.952030181884766;4.853
2023-10-31;5.04610013961792;4.848
2023-11-01;5.03410005569458;4.851
2023-11-02;4.953700065612793;4.856
2023-11-03;4.952899932861328;4.837
2023-11-06;4.899199962615967;4.823
2023-11-07;4.884099960327148;4.831
2023-11-08;4.871500015258789;4.83
2023-11-09;4.909299850463867;4.833
2023-11-10;4.933899879455566;4.841
2023-11-13;4.893379211425781;4.836
2023-11-14;4.906199932098389;4.84
2023-11-15;4.864500045776367;4.813
2023-11-16;4.860899925231934;4.811
2023-11-17;4.862199783325195;4.809
2023-11-20;4.819177150726318;4.809
2023-11-21;4.851799964904785;4.793
2023-11-22;4.8993000984191895;4.809
2023-11-23;4.9054999351501465;4.804
2023-11-24;4.902500152587891;4.802
2023-11-27;4.900899887084961;4.795
2023-11-28;4.895500183105469;4.796
2023-11-29;4.869800090789795;4.786
2023-11-30;4.904099941253662;4.796
2023-12-01;4.923099994659424;4.809
2023-12-04;4.902159214019775;4.799
2023-12-05;4.9430999755859375;4.811
2023-12-06;4.927700042724609;4.811
2023-12-07;4.901199817657471;4.817
2023-12-08;4.910099983215332;4.82
2023-12-11;4.893286228179932;4.811
2023-12-12;4.936699867248535;4.828
2023-12-13;4.9644999504089355;4.815
2023-12-14;4.918399810791016;4.551
2023-12-15;4.914599895477295;4.548
2023-12-18;4.919657230377197;4.55
2023-12-19;4.895899772644043;4.536
2023-12-20;4.866499900817871;4.533
2023-12-21;4.914599895477295;4.583
2023-12-22;4.881800174713135;4.573
2023-12-25;4.86984395980835;4.567
2023-12-26;4.869743824005127;4.565
2023-12-27;4.813499927520752;4.568
2023-12-28;4.826099872589111;4.555
2023-12-29;4.850200176239014;4.563
2024-01-01;4.850500106811523;4.602
2024-01-02;4.852399826049805;4.602
2024-01-03;4.922500133514404;4.617
2024-01-04;4.9191999435424805;4.616
2024-01-05;4.895599842071533;4.617
2024-01-08;4.8606672286987305;4.603
2024-01-09;4.86899995803833;4.604
2024-01-10;4.905099868774414;4.642
2024-01-11;4.89139986038208;4.646
2024-01-12;4.869699954986572;4.636
2024-01-15;4.85290002822876;4.634
2024-01-16;4.862199783325195;4.638
2024-01-17;4.924900054931641;4.656
2024-01-18;4.934000015258789;4.664
2024-01-19;4.92609977722168;4.69
2024-01-22;4.904642105102539;4.677
2024-01-23;4.98829984664917;4.689
2024-01-24;4.952199935913086;4.697
2024-01-25;4.932499885559082;4.692
2024-01-26;4.915800094604492;4.692
2024-01-29;4.913599967956543;4.682
2024-01-30;4.950200080871582;4.718
2024-01-31;4.950300216674805;4.715
2024-02-01;4.951900005340576;4.713
2024-02-02;4.914999961853027;4.703
2024-02-05;4.932938098907471;4.706
2024-02-06;4.9499430656433105;4.716
2024-02-07;4.962299823760986;4.719
2024-02-08;4.969299793243408;4.738
2024-02-09;4.9918999671936035;4.737
2024-02-12;4.953100204467773;4.728
2024-02-13;4.952199935913086;4.734
2024-02-14;4.952000141143799;4.744
2024-02-15;4.968299865722656;4.739
2024-02-16;4.972400188446045;4.735
2024-02-19;4.965099811553955;4.741
2024-02-20;4.956399917602539;4.739
2024-02-21;4.926400184631348;4.739
2024-02-22;4.934899806976318;4.738
2024-02-23;4.962399959564209;4.742
2024-02-26;4.993500232696533;4.734
2024-02-27;4.978899955749512;4.739
2024-02-28;4.932400226593018;4.755
2024-02-29;4.967299938201904;4.751
2024-03-01;4.969799995422363;4.756
2024-03-04;4.952700138092041;4.743
2024-03-05;4.944900035858154;4.748
2024-03-06;4.957099914550781;4.741
2024-03-07;4.943600177764893;4.738
2024-03-08;4.933800220489502;4.743
2024-03-11;4.977540016174316;4.739
2024-03-12;4.977399826049805;4.741
2024-03-13;4.968699932098389;4.742
2024-03-14;4.969200134277344;4.733
2024-03-15;4.992700099945068;4.738
2024-03-18;4.968047142028809;4.733
2024-03-19;5.029399871826172;4.763
2024-03-20;5.03000020980835;4.762
2024-03-21;4.96619987487793;4.755
2024-03-22;4.9745001792907715;4.755
2024-03-25;5.000899791717529;4.759
2024-03-26;4.9721999168396;4.762
2024-03-27;4.9756999015808105;4.76
2024-03-28;4.990300178527832;4.776
2024-03-29;5.014100074768066;4.777
2024-04-01;5.013199806213379;4.771
2024-04-02;5.053599834442139;4.778
2024-04-03;5.0644001960754395;4.776
2024-04-04;5.038599967956543;4.771
2024-04-05;5.057400226593018;4.768
2024-04-08;5.054900169372559;4.778
2024-04-09;5.023900032043457;4.77
2024-04-10;5.007599830627441;4.775
2024-04-11;5.066199779510498;4.784
2024-04-12;5.090400218963623;4.781
2024-04-15;5.117099761962891;4.789
2024-04-16;5.183700084686279;4.801
2024-04-17;5.2855000495910645;4.839
2024-04-18;5.232600212097168;4.827
2024-04-19;5.241700172424316;4.835
2024-04-22;5.206200122833252;4.825
2024-04-23;5.1656999588012695;4.829
2024-04-24;5.130499839782715;4.822
2024-04-25;5.145500183105469;4.828
2024-04-26;5.158599853515625;4.851
2024-04-29;5.115499973297119;4.849
2024-04-30;5.117000102996826;4.846
2024-05-01;5.193900108337402;4.853
2024-05-02;5.194399833679199;4.847
2024-05-03;5.110300064086914;4.844
2024-05-06;5.070899963378906;4.836
2024-05-07;5.074900150299072;4.854
2024-05-08;5.073299884796143;4.856
2024-05-09;5.087900161743164;4.855
2024-05-10;5.1407999992370605;4.848
2024-05-13;5.123260021209717;4.842
2024-05-14;5.154200077056885;4.845
2024-05-15;5.127799987792969;4.843
2024-05-16;5.133600234985352;4.851
2024-05-17;5.128600120544434;4.85
2024-05-20;5.1020002365112305;4.843
2024-05-21;5.103099822998047;4.842
2024-05-22;5.1219000816345215;4.847
2024-05-23;5.151100158691406;4.853
2024-05-24;5.143099784851074;4.858
2024-05-27;5.1697998046875;4.866
2024-05-28;5.1717000007629395;4.865
2024-05-29;5.161300182342529;4.866
2024-05-30;5.202099800109863;4.882
2024-05-31;5.202099800109863;4.884
2024-06-03;5.2444000244140625;4.877
2024-06-04;5.249000072479248;4.888
2024-06-05;5.287700176239014;4.918
2024-06-06;5.3003997802734375;4.913
2024-06-07;5.2571001052856445;4.914
2024-06-10;5.270441055297852;4.93
2024-06-11;5.352799892425537;4.936
2024-06-12;5.3649001121521;4.948
2024-06-13;5.401000022888184;4.945
2024-06-14;5.361599922180176;4.977
2024-06-17;5.3572001457214355;4.977
2024-06-18;5.423999786376953;4.978
2024-06-19;5.439899921417236;4.975
2024-06-20;5.422399997711182;4.974
2024-06-21;5.452400207519531;4.977
2024-06-24;5.426126003265381;4.964
2024-06-25;5.3892998695373535;4.994
2024-06-26;5.450699806213379;5.001
2024-06-27;5.522500038146973;5.011
2024-06-28;5.500500202178955;5.012
2024-07-01;5.591899871826172;5.001
2024-07-02;5.65500020980835;5.014
2024-07-03;5.67549991607666;5.013
2024-07-04;5.5553998947143555;5.033
2024-07-05;5.486400127410889;5.015
2024-07-08;5.471290111541748;5.013
2024-07-09;5.470399856567383;5.007
2024-07-10;5.417099952697754;5.003
2024-07-11;5.414700031280518;4.998
2024-07-12;5.438000202178955;4.99
2024-07-15;5.422800064086914;4.998
2024-07-16;5.446800231933594;5.007
2024-07-17;5.424300193786621;4.999
2024-07-18;5.48769998550415;5.003
2024-07-19;5.5432000160217285;5.017
2024-07-22;5.520872116088867;5.023
2024-07-23;5.570700168609619;5.027
2024-07-24;5.585299968719482;5.068
2024-07-25;5.653600215911865;5.078
2024-07-26;5.643099784851074;5.066
2024-07-29;5.622840881347656;5.06
2024-07-30;5.614500045776367;5.077
2024-07-31;5.611100196838379;5.09
2024-08-01;5.656599998474121;5.079
2024-08-02;5.7505998611450195;5.128
2024-08-05;5.7266998291015625;5.11
2024-08-06;5.720900058746338;5.13
2024-08-07;5.6554999351501465;5.135
2024-08-08;5.635799884796143;5.121
2024-08-09;5.54610013961792;5.113
2024-08-12;5.50629997253418;5.099
2024-08-13;5.4918999671936035;5.14
2024-08-14;5.455699920654297;5.127
2024-08-15;5.468900203704834;5.12
2024-08-16;5.484899997711182;5.112
2024-08-19;5.47130012512207;5.103
2024-08-20;5.405600070953369;5.1
2024-08-21;5.478099822998047;5.107
2024-08-22;5.482500076293945;5.129
2024-08-23;5.59089994430542;5.145
2024-08-26;5.485400199890137;5.105
2024-08-27;5.495699882507324;5.128
2024-08-28;5.507900238037109;5.134
2024-08-29;5.56220006942749;5.135
2024-08-30;5.627699851989746;5.154
2024-09-02;5.6092000007629395;5.17
2024-09-03;5.615099906921387;5.168
2024-09-04;5.647500038146973;5.195
2024-09-05;5.642000198364258;5.205
2024-09-06;5.567500114440918;5.185
2024-09-09;5.59660005569458;5.195
2024-09-10;5.5843000411987305;5.206
2024-09-11;5.662899971008301;5.267
2024-09-12;5.667399883270264;5.255
2024-09-13;5.625699996948242;5.223
2024-09-16;5.612370014190674;5.194
2024-09-17;5.503900051116943;5.199
2024-09-18;5.4816999435424805;5.188
2024-09-19;5.460999965667725;5.2
2024-09-20;5.423900127410889;5.21
2024-09-23;5.513599872589111;5.19
2024-09-24;5.536099910736084;5.21
2024-09-25;5.449699878692627;5.191
2024-09-26;5.473800182342529;5.215
2024-09-27;5.436699867248535;5.186
2024-09-30;5.433199882507324;5.193
2024-10-01;5.448500156402588;5.217
2024-10-02;5.423999786376953;5.235
2024-10-03;5.440299987792969;5.236
2024-10-04;5.47629976272583;5.239
2024-10-07;5.4542999267578125;5.249
2024-10-08;5.494200229644775;5.267
2024-10-09;5.5346999168396;5.274
